gene,profile,n_models,pearson_r,p_value,fdr,rank_positive
ZBTB8OS,C-604 2 uM endpoint vs dependency strength,689,0.03469215445923702,0.36321923227764336,0.9039096607830444,3148
PARP8,C-604 2 uM endpoint vs dependency strength,689,0.03466827771210614,0.3635497757974833,0.9039096607830444,3149
CDS1,C-604 2 uM endpoint vs dependency strength,689,0.03465556758600386,0.363725808055493,0.9039096607830444,3150
RAB40B,C-604 2 uM endpoint vs dependency strength,689,0.034653730500942094,0.3637512556509183,0.9039096607830444,3151
TYW3,C-604 2 uM endpoint vs dependency strength,689,0.034653716525359625,0.3637514492471753,0.9039096607830444,3152
CBX5,C-604 2 uM endpoint vs dependency strength,689,0.03464690582677749,0.3638458018571733,0.9039096607830444,3153
FLG2,C-604 2 uM endpoint vs dependency strength,689,0.03463999956373193,0.36394149397139625,0.9039096607830444,3154
FABP12,C-604 2 uM endpoint vs dependency strength,689,0.034625084152022964,0.3641482131856316,0.9039096607830444,3155
RTN3,C-604 2 uM endpoint vs dependency strength,689,0.03462474513956503,0.36415291255872756,0.9039096607830444,3156
RPS14,C-604 2 uM endpoint vs dependency strength,689,0.03459080877939837,0.36462352805469933,0.9039096607830444,3157
RAB25,C-604 2 uM endpoint vs dependency strength,689,0.03458401715527842,0.36471775702704984,0.9039096607830444,3158
METTL17,C-604 2 uM endpoint vs dependency strength,689,0.034576544213721985,0.3648214563369447,0.9039096607830444,3159
TMEM35A,C-604 2 uM endpoint vs dependency strength,689,0.03457328680535882,0.3648666639672535,0.9039096607830444,3160
AZU1,C-604 2 uM endpoint vs dependency strength,689,0.03456999345249832,0.3649123739996547,0.9039096607830444,3161
HRH4,C-604 2 uM endpoint vs dependency strength,689,0.03456911482234055,0.36492456953443114,0.9039096607830444,3162
BATF,C-604 2 uM endpoint vs dependency strength,689,0.03456617140092046,0.3649654265712045,0.9039096607830444,3163
GSK3A,C-604 2 uM endpoint vs dependency strength,689,0.03455698161150392,0.36509300652324667,0.9039096607830444,3164
NRBF2,C-604 2 uM endpoint vs dependency strength,689,0.03455316805923152,0.36514595744213807,0.9039096607830444,3165
SDCBP,C-604 2 uM endpoint vs dependency strength,689,0.03455223311053004,0.3651589398729132,0.9039096607830444,3166
TMEM219,C-604 2 uM endpoint vs dependency strength,689,0.03454711493515974,0.3652300144921171,0.9039096607830444,3167
CD82,C-604 2 uM endpoint vs dependency strength,689,0.03454558826589384,0.36525121657508,0.9039096607830444,3168
WDR48,C-604 2 uM endpoint vs dependency strength,689,0.03453575738855382,0.36538776423794356,0.9039096607830444,3169
CMA1,C-604 2 uM endpoint vs dependency strength,689,0.0345296619959723,0.3654724432124701,0.9039096607830444,3170
TRAK2,C-604 2 uM endpoint vs dependency strength,689,0.034514933076186666,0.3656771121250292,0.9039096607830444,3171
STRAP,C-604 2 uM endpoint vs dependency strength,689,0.03451143632661019,0.3657257124536117,0.9039096607830444,3172
HK2,C-604 2 uM endpoint vs dependency strength,689,0.03450902691601783,0.36575920250740396,0.9039096607830444,3173
ZNF319,C-604 2 uM endpoint vs dependency strength,689,0.034499730851930886,0.3658884327895266,0.9039096607830444,3174
SSBP4,C-604 2 uM endpoint vs dependency strength,689,0.03449383376350311,0.3659704265651325,0.9039096607830444,3175
SLC22A23,C-604 2 uM endpoint vs dependency strength,689,0.034492731524775416,0.36598575348431334,0.9039096607830444,3176
PDE4A,C-604 2 uM endpoint vs dependency strength,689,0.034487522029173975,0.36605819829765684,0.9039096607830444,3177
SNAP23,C-604 2 uM endpoint vs dependency strength,689,0.03447953286333399,0.36616931538403563,0.9039096607830444,3178
ELMOD2,C-604 2 uM endpoint vs dependency strength,689,0.03447877941648858,0.36617979576142906,0.9039096607830444,3179
DMAC2,C-604 2 uM endpoint vs dependency strength,689,0.034475910936548136,0.3662196977662799,0.9039096607830444,3180
ETHE1,C-604 2 uM endpoint vs dependency strength,689,0.03446216101715638,0.36641100366794105,0.9039096607830444,3181
H2BC5,C-604 2 uM endpoint vs dependency strength,689,0.03444970154235707,0.3665844090069719,0.9039096607830444,3182
ZNF551,C-604 2 uM endpoint vs dependency strength,689,0.034433280507962905,0.3668130275232913,0.9039096607830444,3183
LPIN2,C-604 2 uM endpoint vs dependency strength,689,0.03443242336609405,0.36682496334195364,0.9039096607830444,3184
CCDC89,C-604 2 uM endpoint vs dependency strength,689,0.034411622239590746,0.3671146959654352,0.9039096607830444,3185
DUSP26,C-604 2 uM endpoint vs dependency strength,689,0.03440403729596027,0.3672203797567806,0.9039096607830444,3186
ZNF771,C-604 2 uM endpoint vs dependency strength,689,0.03438931526174147,0.3674255612254901,0.9039096607830444,3187
TRMT10C,C-604 2 uM endpoint vs dependency strength,689,0.03438902801618135,0.3674295652848939,0.9039096607830444,3188
ANKRD12,C-604 2 uM endpoint vs dependency strength,689,0.034369504815084884,0.3677017725140596,0.9039096607830444,3189
ELOC,C-604 2 uM endpoint vs dependency strength,689,0.0343580548650733,0.3678614746628701,0.9039096607830444,3190
TPRX1,C-604 2 uM endpoint vs dependency strength,689,0.03435578741902,0.3678931057650037,0.9039096607830444,3191
CCNG2,C-604 2 uM endpoint vs dependency strength,689,0.03435023999890482,0.3679704999623526,0.9039096607830444,3192
CYP19A1,C-604 2 uM endpoint vs dependency strength,689,0.034348653358241055,0.3679926376583623,0.9039096607830444,3193
SNX8,C-604 2 uM endpoint vs dependency strength,689,0.03433784374390704,0.3681434814512122,0.9039096607830444,3194
PCDHB14,C-604 2 uM endpoint vs dependency strength,689,0.03432673385981251,0.3682985554053132,0.9039096607830444,3195
CHRNA10,C-604 2 uM endpoint vs dependency strength,689,0.034322195764243835,0.3683619107074603,0.9039096607830444,3196
ELOB,C-604 2 uM endpoint vs dependency strength,689,0.03432165998460259,0.3683693910497491,0.9039096607830444,3197
ADAT3,C-604 2 uM endpoint vs dependency strength,689,0.034310629733672875,0.36852341198919536,0.9039096607830444,3198
EIF4B,C-604 2 uM endpoint vs dependency strength,689,0.03430681142991165,0.36857673819998255,0.9039096607830444,3199
CENPM,C-604 2 uM endpoint vs dependency strength,689,0.034300017749411084,0.3686716301964081,0.9039096607830444,3200
CFAP52,C-604 2 uM endpoint vs dependency strength,689,0.03429448844496875,0.3687488729796987,0.9039096607830444,3201
MRPL52,C-604 2 uM endpoint vs dependency strength,689,0.03428078051351753,0.3689404121391122,0.9039096607830444,3202
GAST,C-604 2 uM endpoint vs dependency strength,689,0.034279428082871495,0.3689593128243153,0.9039096607830444,3203
LIMD2,C-604 2 uM endpoint vs dependency strength,689,0.034274248481148954,0.369031705104602,0.9039096607830444,3204
PSMB6,C-604 2 uM endpoint vs dependency strength,689,0.03426745103126763,0.36912672248133077,0.9039096607830444,3205
PTRH1,C-604 2 uM endpoint vs dependency strength,689,0.0342450029104484,0.3694406188119657,0.9044432144973814,3206
DEFA6,C-604 2 uM endpoint vs dependency strength,689,0.03423397497905143,0.3695948851034657,0.9044432144973814,3207
IFITM10,C-604 2 uM endpoint vs dependency strength,689,0.03422628237999412,0.3697025181227873,0.9044432144973814,3208
GTPBP2,C-604 2 uM endpoint vs dependency strength,689,0.0342247711563918,0.36972366508882276,0.9044432144973814,3209
SNN,C-604 2 uM endpoint vs dependency strength,689,0.03420846957342815,0.3699518252924228,0.9044432144973814,3210
PRPF19,C-604 2 uM endpoint vs dependency strength,689,0.03420796442064774,0.36995889690556905,0.9044432144973814,3211
STAG1,C-604 2 uM endpoint vs dependency strength,689,0.034206600450062075,0.36997799149273874,0.9044432144973814,3212
ANKRD7,C-604 2 uM endpoint vs dependency strength,689,0.03420180159311023,0.3700451768244496,0.9044789412224259,3213
TMEM63A,C-604 2 uM endpoint vs dependency strength,689,0.034183614874030925,0.3702998645886323,0.9045782440281525,3214
MOK,C-604 2 uM endpoint vs dependency strength,689,0.034178791581927194,0.3703674284456052,0.9045782440281525,3215
WIPI2,C-604 2 uM endpoint vs dependency strength,689,0.03417637638694427,0.370401262957183,0.9045782440281525,3216
AMFR,C-604 2 uM endpoint vs dependency strength,689,0.034171280281150906,0.37047266068274753,0.9046242019651818,3217
MAPRE3,C-604 2 uM endpoint vs dependency strength,689,0.03416241625742876,0.37059686820247084,0.9047990800941551,3218
SCO2,C-604 2 uM endpoint vs dependency strength,689,0.03414632289881733,0.3708224430285063,0.9050148101671183,3219
RRAS,C-604 2 uM endpoint vs dependency strength,689,0.03414379867541715,0.37085783187542315,0.9050148101671183,3220
MCOLN3,C-604 2 uM endpoint vs dependency strength,689,0.0341420964468069,0.3708816977854838,0.9050148101671183,3221
TAS1R3,C-604 2 uM endpoint vs dependency strength,689,0.03414110230161654,0.3708956365294014,0.9050148101671183,3222
DHRS4,C-604 2 uM endpoint vs dependency strength,689,0.034116869757128875,0.37123549733171823,0.9053429228153966,3223
ERCC6,C-604 2 uM endpoint vs dependency strength,689,0.034099719543370155,0.37147614511209154,0.905532314629291,3224
KLK11,C-604 2 uM endpoint vs dependency strength,689,0.034079502404821285,0.37175995123491595,0.9058391107487225,3225
PDE6G,C-604 2 uM endpoint vs dependency strength,689,0.034044407311126124,0.37225293107621976,0.9059603726133586,3226
KCNJ10,C-604 2 uM endpoint vs dependency strength,689,0.03403352970511163,0.37240581055655564,0.9059603726133586,3227
UTP14C,C-604 2 uM endpoint vs dependency strength,689,0.034030763155831534,0.37244469925783164,0.9059603726133586,3228
UPK1B,C-604 2 uM endpoint vs dependency strength,689,0.03402118598697551,0.3725793425511807,0.9059603726133586,3229
UQCRC1,C-604 2 uM endpoint vs dependency strength,689,0.03401292819160999,0.3726954612223797,0.9059603726133586,3230
PHF6,C-604 2 uM endpoint vs dependency strength,689,0.03400633992591206,0.3727881195046233,0.9059603726133586,3231
FOXP1,C-604 2 uM endpoint vs dependency strength,689,0.03399353260124952,0.3729682842348299,0.9059603726133586,3232
ZNRF2,C-604 2 uM endpoint vs dependency strength,689,0.033993326604728556,0.37297118249337946,0.9059603726133586,3233
SLC6A13,C-604 2 uM endpoint vs dependency strength,689,0.03398979842930498,0.3730208241553637,0.9059603726133586,3234
NIBAN2,C-604 2 uM endpoint vs dependency strength,689,0.03396955202253403,0.37330577137541165,0.906245724631287,3235
RFPL3,C-604 2 uM endpoint vs dependency strength,689,0.03396666323394618,0.37334643904396686,0.906245724631287,3236
DLGAP2,C-604 2 uM endpoint vs dependency strength,689,0.0339664807012339,0.373349008787362,0.906245724631287,3237
ADAMTS14,C-604 2 uM endpoint vs dependency strength,689,0.033952581817706655,0.3735447130053276,0.9062531608514859,3238
MRPS2,C-604 2 uM endpoint vs dependency strength,689,0.033927789799483896,0.3738939560473968,0.9064355076281299,3239
PLA2G1B,C-604 2 uM endpoint vs dependency strength,689,0.033923288759376835,0.37395738342965673,0.9064355076281299,3240
SEL1L3,C-604 2 uM endpoint vs dependency strength,689,0.033917249238123566,0.3740425010878748,0.9064355076281299,3241
ADRA2B,C-604 2 uM endpoint vs dependency strength,689,0.033910052474966,0.3741439438853693,0.9064355076281299,3242
ENTPD8,C-604 2 uM endpoint vs dependency strength,689,0.03389816344270058,0.37431156429131013,0.9064355076281299,3243
PPP2R2B,C-604 2 uM endpoint vs dependency strength,689,0.03389552568257776,0.37434875967282005,0.9064355076281299,3244
TADA1,C-604 2 uM endpoint vs dependency strength,689,0.03388660804431449,0.3744745252809389,0.9064355076281299,3245
DNAAF1,C-604 2 uM endpoint vs dependency strength,689,0.03388307507501529,0.3745243580177306,0.9064355076281299,3246
CENPC,C-604 2 uM endpoint vs dependency strength,689,0.033860829708941415,0.37483822417086493,0.9064355076281299,3247
SLC8A2,C-604 2 uM endpoint vs dependency strength,689,0.03385716832226891,0.37488989925309985,0.9064355076281299,3248
KHDC3L,C-604 2 uM endpoint vs dependency strength,689,0.03385125537689732,0.37497336104768547,0.9064355076281299,3249
RASL10B,C-604 2 uM endpoint vs dependency strength,689,0.03383650749179675,0.3751815787940123,0.9064355076281299,3250
ATP8B2,C-604 2 uM endpoint vs dependency strength,689,0.0338126034373529,0.3755192191200739,0.9065531704681685,3251
MS4A15,C-604 2 uM endpoint vs dependency strength,689,0.03378843741058191,0.3758607500478743,0.9065531704681685,3252
CNDP2,C-604 2 uM endpoint vs dependency strength,689,0.03378359325104509,0.3759292340629914,0.9065531704681685,3253
PPM1J,C-604 2 uM endpoint vs dependency strength,689,0.03377673411422869,0.37602621784583123,0.9065531704681685,3254
SFXN3,C-604 2 uM endpoint vs dependency strength,689,0.03375668647107101,0.376309766964239,0.9065531704681685,3255
PLTP,C-604 2 uM endpoint vs dependency strength,689,0.033743309352808615,0.37649904297592796,0.9065531704681685,3256
CEP85L,C-604 2 uM endpoint vs dependency strength,689,0.03373584350215879,0.37660470454271305,0.9065531704681685,3257
PPIC,C-604 2 uM endpoint vs dependency strength,689,0.03373296557004565,0.3766454397809407,0.9065531704681685,3258
THAP9,C-604 2 uM endpoint vs dependency strength,689,0.03372571177990262,0.37674812444714806,0.9065531704681685,3259
VXN,C-604 2 uM endpoint vs dependency strength,689,0.033721153204990806,0.3768126644575293,0.9065531704681685,3260
CPSF4,C-604 2 uM endpoint vs dependency strength,689,0.033716787773822164,0.37687447632896287,0.9065531704681685,3261
DMBT1,C-604 2 uM endpoint vs dependency strength,689,0.033706687956290574,0.3770175075681191,0.9065531704681685,3262
RGS5,C-604 2 uM endpoint vs dependency strength,689,0.03370256178803287,0.3770759510008949,0.9065531704681685,3263
LARS1,C-604 2 uM endpoint vs dependency strength,689,0.03369592173714196,0.37717001300416353,0.9065531704681685,3264
CHMP4C,C-604 2 uM endpoint vs dependency strength,689,0.03369491873519486,0.3771842226399099,0.9065531704681685,3265
PRSS23,C-604 2 uM endpoint vs dependency strength,689,0.03368850233503006,0.3772751322587718,0.9065531704681685,3266
RMDN3,C-604 2 uM endpoint vs dependency strength,689,0.033674031850722624,0.3774802041984283,0.9065531704681685,3267
SCHIP1,C-604 2 uM endpoint vs dependency strength,689,0.03366694237894237,0.3775806993641628,0.9066093768051454,3268
TMEFF2,C-604 2 uM endpoint vs dependency strength,689,0.033649768863168575,0.3778242067501574,0.9067464747016959,3269
RPUSD4,C-604 2 uM endpoint vs dependency strength,689,0.03363604193110976,0.3780189136105683,0.9070872257559033,3270
FOXA3,C-604 2 uM endpoint vs dependency strength,689,0.033616342844350694,0.3782984390133501,0.9074178639406227,3271
GRIN2D,C-604 2 uM endpoint vs dependency strength,689,0.033608437760067764,0.3784106459980367,0.9074178639406227,3272
RBFOX2,C-604 2 uM endpoint vs dependency strength,689,0.03360774986459562,0.3784204111464091,0.9074178639406227,3273
ISG15,C-604 2 uM endpoint vs dependency strength,689,0.03360044599136794,0.3785241041885873,0.9074862851896597,3274
KDF1,C-604 2 uM endpoint vs dependency strength,689,0.03359495202876597,0.3786021134424848,0.9074862851896597,3275
PSKH1,C-604 2 uM endpoint vs dependency strength,689,0.03359089415331871,0.37865973790984514,0.9074862851896597,3276
SCAMP3,C-604 2 uM endpoint vs dependency strength,689,0.03358639817973377,0.3787235899458602,0.9074862851896597,3277
NLGN4X,C-604 2 uM endpoint vs dependency strength,689,0.03357152233566261,0.37893490454197204,0.9077659471797033,3278
NQO1,C-604 2 uM endpoint vs dependency strength,689,0.033556140017102,0.3791534898397348,0.9079128014572141,3279
PRPSAP1,C-604 2 uM endpoint vs dependency strength,689,0.0335523021928446,0.379208038021781,0.9079128014572141,3280
OPRPN,C-604 2 uM endpoint vs dependency strength,689,0.033523829183219674,0.3796128841387811,0.9079811033288597,3281
RPL28,C-604 2 uM endpoint vs dependency strength,689,0.03350202873103459,0.37992303507094877,0.9079811033288597,3282
C1QTNF8,C-604 2 uM endpoint vs dependency strength,689,0.0334978574374232,0.3799823969907379,0.9079811033288597,3283
CFAP44,C-604 2 uM endpoint vs dependency strength,689,0.03348494085438136,0.3801662497070685,0.9079811033288597,3284
MISP,C-604 2 uM endpoint vs dependency strength,689,0.03348005629218932,0.3802357900490585,0.9079811033288597,3285
SYCE3,C-604 2 uM endpoint vs dependency strength,689,0.033479773047943896,0.38023982276878293,0.9079811033288597,3286
KLB,C-604 2 uM endpoint vs dependency strength,689,0.03347398116817715,0.38032229101683956,0.9079811033288597,3287
ARL6IP6,C-604 2 uM endpoint vs dependency strength,689,0.03346966821583454,0.3803837085346218,0.9079811033288597,3288
XPC,C-604 2 uM endpoint vs dependency strength,689,0.03345838075592345,0.38054447355903614,0.9079811033288597,3289
UCK2,C-604 2 uM endpoint vs dependency strength,689,0.03345382451170173,0.38060937902742714,0.9079811033288597,3290
DIS3,C-604 2 uM endpoint vs dependency strength,689,0.03343978821578502,0.3808093741591733,0.9079811033288597,3291
ENAM,C-604 2 uM endpoint vs dependency strength,689,0.0334205547689329,0.3810835250702035,0.9079811033288597,3292
